Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
14499849569,"May 16, 2025, 3:42:15 PM",Morning Run,Run,,1861,5.70,179.0,65,false,,,activities/15470151560.fit.gz,,,1861.0,1744.0,5708.0,4.28,3.273,28.0,29.0,251.8,271.4,25.8,0.0,,,92.0,85.0,179.0,162.0,,304.0,379.0,,22.0,65.0,528740.0,,,,,,,,302.0,1862.0,,,0.0,,1.0,5760.6,1747407616.0,3.0,19.3,16.1,7.4,0.46,999.9,5.2,12.1,249.0,0.0,1747392768.0,1747445376.0,0.625,,,0.16,5.0,0.76,40495.0,3.0,,,,,0.0,3.067,1103.3,,,,5000.0,,,237.0,214.0,3.303,,,,,,,,,,,,""
14470260772,"May 13, 2025, 5:01:45 PM",Lunch Run,Run,,6189,16.11,186.0,292,false,,,activities/15438611766.fit.gz,,,6189.0,5581.0,16115.1,8.48,2.887,76.0,77.0,245.6,267.4,12.6,0.0,,,90.0,84.0,186.0,172.0,,257.0,1231.0,,32.0,292.0,1438480.0,,,,,,,,254.0,6190.0,,,0.0,,1.0,16263.8,1747155584.0,1.0,25.9,26.3,14.4,0.49,1007.0,4.2,6.0,140.0,0.0,1747133824.0,1747185920.0,0.625,,,0.0,1.0,0.1,37010.0,8.0,,,,,0.0,2.604,1120.1,,,,15704.0,,,557.0,180.0,2.914,,,,,,,,,,,,""
14438861879,"May 10, 2025, 5:43:48 PM",Lunch Run,Run,,2180,5.93,192.0,141,false,,,activities/15405362369.fit.gz,,,2180.0,2080.0,5934.3,3.76,2.853,43.0,30.0,242.2,267.2,11.0,0.2,,,90.0,85.0,192.0,183.0,,270.0,469.0,,31.0,141.0,562961.0,,,,,,,,268.0,2181.0,,,0.0,,1.0,6041.6,1746896384.0,1.0,25.4,26.5,8.9,0.35,1022.2,2.9,5.9,51.0,0.0,1746874752.0,1746926592.0,0.375,,,0.0,1.0,0.0,61720.0,8.0,,,,,0.0,2.722,263.3,,,,5868.0,,,218.0,190.0,2.905,,,,,,,,,,,,""
14438526975,"May 10, 2025, 4:13:37 PM",Lunch Run,Run,,2033,6.01,193.0,102,false,,,activities/15405005420.fit.gz,,,2033.0,1979.0,6015.9,4.36,3.04,34.0,46.0,239.0,264.2,10.8,-0.2,,,100.0,84.0,193.0,173.0,,271.0,423.0,,30.0,102.0,535661.0,,,,,,,,278.0,2034.0,,,0.0,,1.0,6051.3,1746892800.0,1.0,23.3,24.3,10.4,0.44,1022.9,3.4,6.4,41.0,0.0,1746874752.0,1746926592.0,0.375,,,0.0,1.0,0.0,49687.0,6.0,,,,,0.0,2.959,0.0,,,,5650.0,,,219.0,197.0,3.058,,,,,,,,,,,,""
14410668181,"May 7, 2025, 11:14:11 PM",Evening Run,Run,"",2253,7.09,,,false,,,activities/14410668181.gpx,,,2253.0,2235.0,7097.8,4.36,3.176,16.0,16.0,239.9,245.7,5.0,0.0,,,,,,,,,555.0,,,,,,,,,,,,,,,,0.0,,1.0,7115.6,1746658816.0,3.0,25.8,25.4,9.2,0.35,1014.9,2.8,6.1,114.0,0.0,1746615808.0,1746667136.0,0.375,,,0.5,5.0,0.68,57815.0,1.0,,,,,0.0,3.15,42.6,,,,6114.0,,,,,3.184,,,,,,,,,,,,""
14284534918,"Apr 25, 2025, 5:53:45 PM",Lunch Run,Run,,3056,8.12,175.0,74,false,,,activities/15243362283.fit.gz,,,3056.0,2689.0,8120.4,4.46,3.02,62.0,59.0,242.6,267.2,17.0,0.0,,,103.0,83.0,175.0,155.0,,272.0,534.0,,19.0,74.0,730581.0,,,,,,,,276.0,3057.0,,,0.0,,1.0,8245.5,1745600384.0,3.0,12.1,9.3,10.1,0.88,1019.8,3.2,9.1,354.0,0.0,1745579904.0,1745629568.0,0.875,,,0.82,5.0,0.97,15324.0,4.0,,,,,0.0,2.657,263.4,,,,7412.0,,,325.0,196.0,3.066,,,,,,,,,,,,""
14268423057,"Apr 24, 2025, 1:29:18 AM",Evening Run,Run,,479,1.64,174.0,14,false,,,activities/15226508034.fit.gz,,,479.0,456.0,1648.3,4.9,3.615,9.0,10.0,253.4,259.2,11.8,0.0,,,95.0,86.0,174.0,158.0,,335.0,95.0,,25.0,14.0,153733.0,,,,,,,,327.0,480.0,,,0.0,,1.0,1665.9,1745456384.0,3.0,20.3,21.1,15.6,0.74,1016.5,1.4,2.8,86.0,0.1,1745407360.0,1745456640.0,0.875,,,0.81,5.0,1.0,26236.0,0.0,,,,,0.0,3.441,329.1,,,,1344.0,,,71.0,232.0,3.653,,,,,,,,,,,,""
14245534426,"Apr 21, 2025, 6:24:07 PM",Afternoon Run,Run,,2874,8.15,178.0,82,false,,,activities/15202653487.fit.gz,,,2874.0,2638.0,8152.9,4.42,3.091,52.0,51.0,243.2,271.8,8.1,0.0,,,108.0,85.0,178.0,157.0,,284.0,543.0,,22.0,82.0,751108.0,,,,,,,,282.0,2875.0,,,0.0,,1.0,8233.4,1745258368.0,1.0,14.7,16.0,6.8,0.59,1014.8,2.5,5.1,285.0,0.0,1745234688.0,1745283712.0,0.75,,,0.64,5.0,0.0,23993.0,7.0,,,,,0.0,2.837,344.0,,,,7460.0,,,319.0,200.0,3.121,,,,,,,,,,,,""
14206325546,"Apr 17, 2025, 5:50:08 PM",Lunch Run,Run,,3123,8.23,186.0,109,false,,,activities/15161557750.fit.gz,,,3123.0,2965.0,8236.1,4.14,2.778,65.0,62.0,243.2,269.2,17.6,0.1,,,111.0,82.0,186.0,163.0,,265.0,584.0,,28.0,109.0,784420.0,,,,,,,,274.0,3124.0,,,0.0,,1.0,8395.0,1744909184.0,8.0,22.3,18.0,13.6,0.58,1004.4,8.0,12.4,173.0,0.0,1744889472.0,1744937856.0,0.625,,,0.52,5.0,1.0,30946.0,4.0,,,,,0.0,2.637,272.6,,,,8190.0,,,332.0,196.0,2.831,,,,,,,,,,,,""
14170794148,"Apr 14, 2025, 12:47:54 AM",Evening Run,Run,,2045,5.65,177.0,62,false,,,activities/15124526978.fit.gz,,,2045.0,1929.0,5658.7,4.38,2.933,22.0,27.0,252.8,274.2,10.5,-0.1,,,88.0,83.0,177.0,160.0,,267.0,395.0,,25.0,62.0,515782.0,,,,,,,,264.0,2046.0,,,0.0,,1.0,5693.9,1744588800.0,3.0,24.8,25.0,10.6,0.41,1001.6,1.5,5.7,308.0,0.0,1744544256.0,1744592000.0,0.5,,,0.0,1.0,0.65,43274.0,0.0,,,,,0.0,2.767,340.2,,,,5426.0,,,202.0,189.0,2.952,,,,,,,,,,,,""
14130987831,"Apr 9, 2025, 8:01:28 PM",Afternoon Run,Run,,4042,9.96,175.0,116,false,,,activities/15082850537.fit.gz,,,4042.0,3700.0,9964.0,4.64,2.693,73.0,77.0,237.0,263.0,13.2,0.0,,,88.0,82.0,175.0,158.0,,254.0,715.0,,25.0,116.0,936893.0,,,,,,,,254.0,4043.0,,,0.0,,1.0,10089.4,1744228864.0,3.0,18.8,16.2,3.0,0.35,1010.5,4.3,6.1,345.0,0.0,1744199040.0,1744246144.0,0.375,,,0.0,1.0,0.69,54496.0,4.0,,,,,0.0,2.465,283.5,,,,10270.0,,,368.0,181.0,2.727,,,,,,,,,,,,""
14108406258,"Apr 7, 2025, 4:24:47 PM",Lunch Run,Run,,2624,7.50,183.0,101,false,,,activities/15059397001.fit.gz,,,2624.0,2383.0,7503.5,4.46,3.149,65.0,61.0,242.2,268.8,28.6,0.0,,,94.0,86.0,183.0,166.0,,286.0,510.0,,14.0,101.0,680518.0,,,,,,,,284.0,2625.0,,,0.0,,1.0,7656.0,1744041600.0,8.0,3.4,-2.4,-8.6,0.41,1020.1,7.3,11.0,0.0,0.0,1744026368.0,1744073216.0,0.375,,,0.0,1.0,0.03,47128.0,4.0,,,,,0.0,2.86,204.1,,,,6864.0,,,300.0,203.0,3.213,,,,,,,,,,,,""
14071416946,"Apr 3, 2025, 6:35:14 PM",Afternoon Run,Run,,1450,4.84,190.0,65,false,,,activities/15020515885.fit.gz,,,1450.0,1369.0,4841.4,5.0,3.536,21.0,21.0,252.6,272.2,9.3,0.0,,,110.0,87.0,190.0,170.0,,310.0,301.0,,19.0,65.0,422982.0,,,,,,,,306.0,1451.0,,,0.0,,1.0,4881.4,1743703168.0,3.0,9.2,4.8,1.1,0.57,1019.2,3.9,5.6,309.0,0.0,1743681152.0,1743727360.0,0.125,,,0.0,1.0,0.97,26030.0,3.0,,,,,0.0,3.339,405.5,,,,3976.0,,,192.0,219.0,3.566,,,,,,,,,,,,""
14014034717,"Mar 28, 2025, 6:30:50 PM",Afternoon Run,Run,,5804,14.52,188.0,240,false,,,activities/14959234206.fit.gz,,,5804.0,5311.0,14522.8,5.68,2.734,164.0,159.0,245.6,273.6,42.9,0.0,,,90.0,81.0,188.0,167.0,,254.0,1080.0,,30.0,240.0,1349829.0,,,,,,,,256.0,5805.0,,,0.0,,1.0,15231.6,1743184768.0,8.0,25.6,24.4,13.1,0.46,1004.4,9.4,16.6,213.0,0.0,1743163392.0,1743208576.0,0.875,,,0.0,1.0,0.12,39252.0,6.0,,,,,0.0,2.502,817.5,,,,14682.0,,,539.0,183.0,2.868,,,,,,,,,,,,""
13986329172,"Mar 25, 2025, 7:33:27 PM",Afternoon Run,Run,,2678,8.11,190.0,132,false,,,activities/14929499143.fit.gz,,,2678.0,2561.0,8116.3,5.0,3.169,61.0,57.0,245.6,271.0,10.7,0.0,,,95.0,84.0,190.0,172.0,,289.0,545.0,,23.0,132.0,743203.0,,,,,,,,291.0,2679.0,,,0.0,,1.0,8209.3,1742929152.0,1.0,12.5,12.6,-1.1,0.39,1021.3,3.2,9.0,333.0,0.0,1742904576.0,1742949120.0,0.875,,,0.0,1.0,0.01,49181.0,4.0,,,,,0.0,3.031,201.7,,,,7318.0,,,321.0,208.0,3.206,,,,,,,,,,,,""
13947671202,"Mar 21, 2025, 6:18:40 PM",Afternoon Run,Run,,2564,8.08,192.0,148,false,,,activities/14887998446.fit.gz,,,2564.0,2512.0,8081.2,5.12,3.217,63.0,62.0,243.4,269.4,16.4,0.0,,,119.0,86.0,192.0,175.0,,290.0,537.0,,21.0,148.0,728497.0,,,,,,,,292.0,2565.0,,,0.0,,1.0,8226.7,1742579968.0,8.0,13.0,5.7,1.0,0.44,1004.1,6.9,11.4,267.0,0.0,1742559360.0,1742603264.0,0.625,,,0.3,5.0,1.0,43550.0,3.0,,,,,0.0,3.152,199.5,,,,7300.0,,,310.0,209.0,3.275,,,,,,,,,,,,""
13909995211,"Mar 17, 2025, 6:37:35 PM",Afternoon Run,Run,,2944,8.41,183.0,106,false,,,activities/14847276116.fit.gz,,,2944.0,2797.0,8414.3,4.04,3.008,69.0,61.0,247.2,274.2,42.9,0.1,,,115.0,84.0,183.0,163.0,,275.0,563.0,,26.0,106.0,768271.0,,,,,,,,274.0,2945.0,,,0.0,,1.0,8569.9,1742234368.0,8.0,17.2,13.6,0.8,0.33,1008.1,7.2,11.6,206.0,0.0,1742214144.0,1742257408.0,0.625,,,0.0,1.0,0.25,54870.0,5.0,,,,,0.0,2.858,211.4,,,,7908.0,,,313.0,196.0,3.064,,,,,,,,,,,,""
13882827285,"Mar 14, 2025, 6:19:05 PM",Afternoon Run,Run,,4232,10.56,186.0,167,false,,,activities/14817711137.fit.gz,,,4232.0,3835.0,10561.3,4.66,2.754,84.0,81.0,245.6,270.0,26.1,0.0,,,108.0,82.0,186.0,167.0,,246.0,781.0,,27.0,167.0,941866.0,,,,,,,,253.0,4233.0,,,0.0,,1.0,10815.3,1741975168.0,8.0,24.1,20.2,8.9,0.38,988.3,8.5,14.9,174.0,0.0,1741955200.0,1741998080.0,0.5,,,0.53,5.0,0.89,47375.0,4.0,,,,,0.0,2.496,204.9,,,,10610.0,,,384.0,181.0,2.82,,,,,,,,,,,,""
13780441463,"Mar 3, 2025, 6:38:08 PM",Lunch Run,Run,,3914,10.50,185.0,125,false,,,activities/14707521137.fit.gz,,,3914.0,3700.0,10508.2,4.8,2.84,87.0,74.0,242.4,272.4,36.4,0.1,,,90.0,81.0,185.0,160.0,,248.0,715.0,,21.0,125.0,913966.0,,,,,,,,255.0,3915.0,,,0.0,,1.0,10688.8,1741024768.0,1.0,14.6,12.4,2.8,0.45,1009.5,5.6,9.3,179.0,0.0,1741005952.0,1741046912.0,0.125,,,0.07,5.0,0.1,37838.0,4.0,,,,,0.0,2.685,0.0,,,,10400.0,,,360.0,182.0,2.889,,,,,,,,,,,,""
13726574201,"Feb 25, 2025, 7:50:02 PM",Afternoon Run,Run,,2899,8.40,189.0,144,false,,,activities/14648936459.fit.gz,,,2899.0,2798.0,8401.9,4.4,3.003,61.0,58.0,241.0,265.8,16.7,0.0,,,111.0,84.0,189.0,172.0,,273.0,583.0,,22.0,144.0,764875.0,,,,,,,,273.0,2900.0,,,0.0,,1.0,8505.8,1740509952.0,1.0,11.2,12.4,3.7,0.6,1012.5,1.7,4.1,233.0,0.0,1740488064.0,1740528000.0,0.875,,,0.0,1.0,0.37,27615.0,4.0,,,,,0.0,2.898,206.3,,,,7956.0,,,306.0,195.0,3.04,,,,,,,,,,,,""
13716135333,"Feb 24, 2025, 5:44:17 PM",Lunch Run,Run,,4062,10.99,187.0,174,false,,,activities/14637660553.fit.gz,,,4062.0,3840.0,10994.7,4.42,2.863,74.0,75.0,242.8,268.6,10.1,0.0,,,92.0,82.0,187.0,168.0,,255.0,777.0,,20.0,174.0,974499.0,,,,,,,,263.0,4063.0,,,0.0,,1.0,11115.8,1740416384.0,3.0,10.2,8.0,4.4,0.67,1009.3,2.3,6.2,300.0,0.0,1740401792.0,1740441600.0,0.875,,,0.0,1.0,1.0,27358.0,3.0,,,,,0.0,2.707,200.9,,,,10616.0,,,398.0,188.0,2.895,,,,,,,,,,,,""
13584987841,"Feb 9, 2025, 5:50:56 PM",Lunch Run,Run,,1465,4.83,192.0,85,false,,,activities/14494125830.fit.gz,,,1465.0,1440.0,4837.1,4.7,3.359,21.0,22.0,253.4,272.0,7.7,0.0,,,106.0,88.0,192.0,176.0,,304.0,319.0,,12.0,85.0,437792.0,,,,,,,,302.0,1466.0,,,0.0,,1.0,4870.3,1739120384.0,3.0,-7.6,-9.4,-13.8,0.61,1032.0,2.6,4.8,293.0,0.0,1739107072.0,1739144448.0,0.375,,,0.0,1.0,0.71,31694.0,2.0,,,,,0.0,3.302,406.2,,,,4242.0,,,189.0,216.0,3.382,,,,,,,,,,,,""
13566735424,"Feb 7, 2025, 6:48:12 PM",Lunch Run,Run,,4231,11.90,174.0,119,false,,,activities/14474184466.fit.gz,,,4231.0,4077.0,11902.7,4.42,2.919,87.0,84.0,241.6,269.4,16.7,0.0,,,123.0,86.0,174.0,156.0,,268.0,784.0,,11.0,119.0,1091171.0,,,,,,,,271.0,4232.0,,,0.0,,1.0,12071.9,1738951168.0,3.0,0.5,-1.7,-9.8,0.46,1025.4,2.7,3.6,134.0,0.0,1738934400.0,1738971520.0,0.375,,,0.0,1.0,0.74,40180.0,2.0,,,,,0.0,2.813,602.7,,,,11706.0,,,441.0,194.0,2.961,,,,,,,,,,,,""
13522339651,"Feb 2, 2025, 5:45:35 PM",Lunch Run,Run,,2200,6.47,183.0,97,false,,,activities/14425544796.fit.gz,,,2200.0,2147.0,6476.9,4.02,3.017,41.0,34.0,255.0,278.4,10.6,0.1,,,89.0,85.0,183.0,167.0,,276.0,447.0,,19.0,97.0,591978.0,,,,,,,,277.0,2201.0,,,0.0,,1.0,6547.0,1738515584.0,3.0,5.8,6.4,3.0,0.82,1012.9,0.9,2.0,221.0,0.0,1738502656.0,1738539136.0,0.125,,,0.0,1.0,0.86,17102.0,2.0,,,,,0.0,2.944,556.6,,,,6170.0,,,239.0,198.0,3.049,,,,,,,,,,,,""
13503537563,"Jan 31, 2025, 6:00:55 PM",Lunch Run,Run,"",4154,11.49,185.0,193,false,,,activities/14405003789.fit.gz,,,4154.0,4111.0,11498.4,4.12,2.797,87.0,91.0,241.6,269.6,17.1,0.0,,,93.0,81.0,185.0,168.0,,259.0,807.0,,17.0,193.0,1066154.0,,,,,,,,264.0,4155.0,0.0,,0.0,,1.0,11703.2,1738346368.0,1.0,7.9,4.5,0.4,0.59,1010.7,6.3,12.2,14.0,0.0,1738329984.0,1738366208.0,0.125,,,0.71,5.0,0.02,30620.0,3.0,,,,,0.0,2.768,197.8,,,,11614.0,,,411.0,189.0,2.847,,,,,,,,,,,,media/F58D1528-060E-42F1-B279-C668A7854D30.jpg
13382752050,"Jan 17, 2025, 10:56:04 PM",Afternoon Run,Run,,1600,4.82,187.0,78,false,,,activities/14273869077.fit.gz,,,1600.0,1541.0,4828.2,4.3,3.133,22.0,30.0,251.6,277.0,33.3,-0.1,,,94.0,84.0,187.0,170.0,,284.0,331.0,,,78.0,435973.0,,,,,,,,281.0,1601.0,,,0.0,,1.0,4853.7,1737151232.0,1.0,6.7,2.2,-0.6,0.6,1002.7,5.8,10.2,345.0,0.0,1737121024.0,1737155456.0,0.625,,,0.0,1.0,0.1,34075.0,0.0,,,,,0.0,3.018,199.4,,,,4376.0,,,179.0,201.0,3.15,,,,,,,,,,,,""
13382524814,"Oct 28, 2024, 6:02:36 PM",Afternoon Run,Run,,3953,11.06,182.0,160,false,,,activities/14273626850.fit.gz,,,3953.0,3914.0,11068.4,5.2,2.828,96.0,82.0,245.8,276.4,31.6,0.1,,,89.0,76.0,182.0,165.0,,239.0,761.0,,,160.0,935400.0,,,,,,,,244.0,3954.0,,,0.0,,1.0,11302.9,1730138368.0,8.0,23.0,19.3,14.3,0.58,1009.0,7.4,13.0,170.0,0.0,1730119296.0,1730157184.0,0.875,,,0.0,1.0,1.0,33497.0,3.0,,,,,0.0,2.8,199.9,,,,10974.0,,,333.0,174.0,2.888,,,,,,,,,,,,""
12703682710,"Oct 20, 2024, 1:13:11 PM",Morning Run,Run,,16664,42.78,192.0,866,false,,,activities/13544637131.fit.gz,,,16664.0,16091.0,42783.0,4.976,2.659,210.0,207.0,245.6,304.0,17.3,0.0,,,123.0,81.0,192.0,173.0,,244.0,3072.0,,,866.0,3924424.0,,,,,,,,252.0,16665.0,,,0.0,,1.0,43216.6,1729429248.0,1.0,11.8,10.2,4.5,0.61,1025.7,2.5,5.6,209.0,0.0,1729427584.0,1729466752.0,0.625,,,0.0,1.0,0.04,35069.0,0.0,,,,,0.0,2.567,7411.3,,,,43856.0,,,1499.0,180.0,2.686,,,,,,,,,,,,""
12688992016,"Oct 19, 2024, 1:11:15 AM",Evening Run,Run,,2036,5.15,168.0,32,false,,,activities/13528818096.fit.gz,,,2036.0,1964.0,5158.7,4.814,2.627,29.0,31.0,249.6,273.0,17.1,0.0,,,95.0,82.0,168.0,146.0,,238.0,333.0,,,32.0,469259.0,,,,,,,,245.0,2037.0,,,0.0,,1.0,5195.7,1729299584.0,1.0,16.9,12.5,3.9,0.42,1025.3,4.6,9.4,162.0,0.0,1729254656.0,1729294080.0,0.625,,,0.0,1.0,0.0,41223.0,0.0,,,,,0.0,2.534,355.4,,,,5472.0,,,173.0,175.0,2.645,,,,,,,,,,,,""
12671731692,"Oct 16, 2024, 4:41:21 PM",Lunch Run,Run,,5997,16.11,178.0,196,false,,,activities/13510345113.fit.gz,,,5997.0,5797.0,16117.8,5.77,2.78,105.0,97.0,244.4,276.2,12.9,0.1,,,95.0,73.0,178.0,160.0,,223.0,1087.0,,,196.0,1293929.0,,,,,,,,231.0,5998.0,,,0.0,,1.0,16335.3,1729094400.0,1.0,9.7,10.8,-0.2,0.5,1032.2,2.5,5.7,210.0,0.0,1729081728.0,1729121408.0,0.375,,,0.0,1.0,0.12,34246.0,3.0,,,,,0.0,2.688,334.3,,,,16444.0,,,453.0,165.0,2.818,,,,,,,,,,,,""
12657281167,"Oct 14, 2024, 11:22:50 PM",Evening Run,Run,,1949,5.06,166.0,44,false,,,activities/13494907824.fit.gz,,,1949.0,1822.0,5062.4,4.152,2.778,28.0,29.0,248.6,273.0,8.4,0.0,,,91.0,81.0,166.0,152.0,,243.0,348.0,,,44.0,443627.0,,,,,,,,243.0,1950.0,,,0.0,,1.0,5102.6,1728946816.0,3.0,12.9,12.0,0.9,0.44,1021.6,1.6,2.9,351.0,0.0,1728908800.0,1728948864.0,0.375,,,0.0,1.0,0.99,43116.0,0.0,,,,,0.0,2.597,370.9,,,,5120.0,,,163.0,174.0,2.801,,,,,,,,,,,,""
12650103352,"Oct 14, 2024, 12:33:27 AM",Evening Run,Run,,1224,3.40,236.0,50,false,,,activities/13487144489.fit.gz,,,1224.0,1181.0,3406.4,4.734,2.884,22.0,26.0,247.4,267.8,12.2,0.0,,,116.0,83.0,236.0,177.0,,263.0,249.0,,,50.0,309386.0,,,,,,,,271.0,1225.0,,,0.0,,1.0,3453.1,1728864000.0,3.0,12.9,7.3,0.0,0.41,1021.8,6.0,11.3,330.0,0.0,1728822272.0,1728862592.0,0.375,,,0.0,1.0,0.86,40043.0,0.0,,,,,0.0,2.783,204.3,,,,3278.0,,,127.0,194.0,2.924,,,,,,,,,,,,""
12631162867,"Oct 11, 2024, 4:22:54 PM",Lunch Run,Run,,6540,17.09,186.0,238,false,,,activities/13466725903.fit.gz,,,6540.0,6266.0,17095.3,6.12,2.728,102.0,101.0,241.0,267.0,16.8,0.0,,,117.0,75.0,186.0,163.0,,232.0,1185.0,,,238.0,1450418.0,,,,,,,,237.0,6541.0,,,0.0,,1.0,17275.3,1728662400.0,2.0,21.6,21.5,10.2,0.48,1018.0,2.8,6.8,209.0,0.0,1728649344.0,1728689920.0,0.25,,,0.0,1.0,0.53,40387.0,3.0,,,,,0.0,2.614,737.7,,,,17200.0,,,519.0,169.0,2.757,,,,,,,,,,,,""
12583214482,"Oct 5, 2024, 5:05:47 PM",Lunch Run,Run,,6412,16.06,189.0,317,false,,,activities/13416277371.fit.gz,,,6412.0,6188.0,16067.0,7.81,2.596,114.0,100.0,248.6,280.2,45.2,0.1,,,120.0,79.0,189.0,171.0,,231.0,1162.0,,,317.0,1423001.0,,,,,,,,247.0,6413.0,,,0.0,,1.0,16460.7,1728147584.0,1.0,26.4,26.5,16.0,0.53,1011.7,6.4,12.4,188.0,0.0,1728130560.0,1728172160.0,0.125,,,0.0,1.0,0.0,37230.0,5.0,,,,,0.0,2.506,783.9,,,,16408.0,,,553.0,176.0,2.66,,,,,,,,,,,,""
12583214050,"Oct 5, 2024, 3:57:01 PM",Morning Walk,Walk,,4088,2.41,134.0,8,false,,,activities/13416277124.fit.gz,,,4088.0,2530.0,2409.4,2.306,0.952,12.0,3.0,247.8,260.0,25.1,0.4,,,78.0,52.0,134.0,114.0,,,313.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,1728140416.0,1.0,19.9,20.6,14.7,0.72,1014.2,4.1,8.3,176.0,0.0,1728130560.0,1728172160.0,0.125,,,0.0,1.0,0.0,27881.0,2.0,,,,,0.0,0.589,0.0,,,,3060.0,,,,,,,,,,,,,,,,,""
12583214580,"Oct 5, 2024, 3:00:57 PM",Morning Run,Run,,3319,8.72,195.0,113,false,,,activities/13416277588.fit.gz,,,3319.0,3136.0,8723.0,4.58,2.782,45.0,46.0,248.8,270.2,13.1,0.0,,,91.0,77.0,195.0,163.0,,230.0,608.0,,,113.0,717949.0,,,,,,,,240.0,3320.0,,,0.0,,1.0,8804.0,1728140416.0,1.0,18.4,20.0,14.9,0.8,1013.8,3.3,5.5,164.0,0.0,1728130560.0,1728172160.0,0.125,,,0.0,1.0,0.0,23815.0,2.0,,,,,0.0,2.628,247.3,,,,8710.0,,,270.0,171.0,2.807,,,,,,,,,,,,""
12573960845,"Oct 4, 2024, 4:25:26 PM",Lunch Run,Run,,2740,8.12,184.0,96,false,,,activities/13406354072.fit.gz,,,2740.0,2653.0,8127.3,4.074,3.063,54.0,51.0,246.6,276.2,11.4,0.0,,,107.0,85.0,184.0,161.0,,274.0,542.0,,,96.0,727684.0,,,,,,,,272.0,2741.0,,,0.0,,1.0,8220.1,1728057600.0,1.0,18.2,17.1,9.0,0.55,1023.9,5.8,9.8,68.0,0.0,1728044160.0,1728085760.0,0.125,,,0.1,5.0,0.0,33117.0,3.0,,,,,0.0,2.966,200.9,,,,7654.0,,,286.0,194.0,3.098,,,,,,,,,,,,""
12550455220,"Oct 1, 2024, 4:49:24 PM",Lunch Run,Run,,5178,14.84,180.0,218,false,,,activities/13381218506.fit.gz,,,5178.0,5026.0,14846.1,4.962,2.954,103.0,98.0,245.2,272.6,23.5,0.0,,,93.0,77.0,180.0,167.0,,253.0,1010.0,,,218.0,1273819.0,,,,,,,,255.0,5179.0,,,0.0,,1.0,15090.8,1727798400.0,1.0,15.6,14.1,3.7,0.45,1025.9,5.4,10.1,345.0,0.0,1727784704.0,1727826944.0,0.875,,,0.0,1.0,0.0,37858.0,4.0,,,,,0.0,2.867,302.3,,,,14462.0,,,476.0,182.0,3.003,,,,,,,,,,,,""
12528170498,"Sep 29, 2024, 1:04:10 AM",Evening Run,Run,,1623,4.85,170.0,52,false,,,activities/13357376658.fit.gz,,,1623.0,1617.0,4849.6,3.94,2.999,24.0,24.0,252.6,268.0,23.3,0.0,,,110.0,81.0,170.0,159.0,,265.0,316.0,,,52.0,428650.0,,,,,,,,267.0,1624.0,,,0.0,,1.0,4881.3,1727571584.0,1.0,23.7,22.2,13.8,0.54,1014.2,2.9,6.4,21.0,0.0,1727525376.0,1727568000.0,0.875,,,0.0,1.0,0.0,38133.0,0.0,,,,,0.0,2.988,0.0,,,,4560.0,,,164.0,191.0,3.019,,,,,,,,,,,,""
12502390638,"Sep 25, 2024, 4:13:37 PM",Lunch Run,Run,,4216,11.84,179.0,170,false,,,activities/13329876752.fit.gz,,,4216.0,4199.0,11839.5,5.634,2.82,85.0,79.0,243.0,269.6,11.4,0.1,,,105.0,74.0,179.0,165.0,,229.0,809.0,,,170.0,959305.0,,,,,,,,236.0,4217.0,,,0.0,,1.0,12001.0,1727280000.0,1.0,19.5,22.5,13.5,0.68,1015.6,1.5,3.3,320.0,0.0,1727265920.0,1727309184.0,0.75,,,0.0,1.0,0.0,27896.0,4.0,,,,,0.0,2.808,288.5,,,,11964.0,,,333.0,169.0,2.858,,,,,,,,,,,,""
